"FaceID","cosine","sine","atlantis_layer","face_area","maxz","minz","uvec","Polygon #","Face #","adjacent box","roms_layer","u","v","lat","lon"
261,0.697679272213775,0.7164102408001,2,77480.8259119798,-25,-5,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",19,5,20,3,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,2,77480.8259119798,-25,-5,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",20,9,19,2,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,2,77480.8259119798,-25,-5,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",20,9,19,3,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,2,77480.8259119798,-25,-5,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",20,9,19,4,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,3,96851.0323899748,-50,-25,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",19,5,20,4,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,3,96851.0323899748,-50,-25,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",19,5,20,5,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,3,96851.0323899748,-50,-25,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",20,9,19,5,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,3,96851.0323899748,-50,-25,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",20,9,19,6,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,4,193702.06477995,-100,-50,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",19,5,20,6,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,4,193702.06477995,-100,-50,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",19,5,20,7,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,4,193702.06477995,-100,-50,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",19,5,20,8,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,4,193702.06477995,-100,-50,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",20,9,19,7,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,4,193702.06477995,-100,-50,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",20,9,19,8,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,4,193702.06477995,-100,-50,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",20,9,19,9,NA,NA,NA,NA
261,0.697679272213775,0.7164102408001,4,193702.06477995,-100,-50,"c(21544, 21701, 21702, 21858, 21859, 21860, 22017)",20,9,19,10,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,1,13462.9126721979,-5,0,"c(22015, 22016, 22017, 22173, 22174)",16,1,19,1,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,1,13462.9126721979,-5,0,"c(22015, 22016, 22017, 22173, 22174)",19,6,16,1,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,2,53851.6506887915,-25,-5,"c(22015, 22016, 22017, 22173, 22174)",16,1,19,2,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,2,53851.6506887915,-25,-5,"c(22015, 22016, 22017, 22173, 22174)",16,1,19,3,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,2,53851.6506887915,-25,-5,"c(22015, 22016, 22017, 22173, 22174)",16,1,19,4,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,2,53851.6506887915,-25,-5,"c(22015, 22016, 22017, 22173, 22174)",19,6,16,2,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,2,53851.6506887915,-25,-5,"c(22015, 22016, 22017, 22173, 22174)",19,6,16,3,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,3,67314.5633609893,-50,-25,"c(22015, 22016, 22017, 22173, 22174)",16,1,19,5,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,3,67314.5633609893,-50,-25,"c(22015, 22016, 22017, 22173, 22174)",16,1,19,6,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,3,67314.5633609893,-50,-25,"c(22015, 22016, 22017, 22173, 22174)",19,6,16,4,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,3,67314.5633609893,-50,-25,"c(22015, 22016, 22017, 22173, 22174)",19,6,16,5,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,4,134629.126721979,-100,-50,"c(22015, 22016, 22017, 22173, 22174)",16,1,19,7,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,4,134629.126721979,-100,-50,"c(22015, 22016, 22017, 22173, 22174)",16,1,19,8,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,4,134629.126721979,-100,-50,"c(22015, 22016, 22017, 22173, 22174)",16,1,19,9,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,4,134629.126721979,-100,-50,"c(22015, 22016, 22017, 22173, 22174)",16,1,19,10,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,4,134629.126721979,-100,-50,"c(22015, 22016, 22017, 22173, 22174)",19,6,16,6,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,4,134629.126721979,-100,-50,"c(22015, 22016, 22017, 22173, 22174)",19,6,16,7,NA,NA,NA,NA
262,0.854198540630747,0.519946971511809,4,134629.126721979,-100,-50,"c(22015, 22016, 22017, 22173, 22174)",19,6,16,8,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,1,12412.3871925942,-5,0,"c(22017, 22018, 22176, 22177, 22336)",16,2,20,1,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,1,12412.3871925942,-5,0,"c(22017, 22018, 22176, 22177, 22336)",20,10,16,1,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,2,49649.5487703769,-25,-5,"c(22017, 22018, 22176, 22177, 22336)",16,2,20,2,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,2,49649.5487703769,-25,-5,"c(22017, 22018, 22176, 22177, 22336)",16,2,20,3,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,2,49649.5487703769,-25,-5,"c(22017, 22018, 22176, 22177, 22336)",16,2,20,4,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,2,49649.5487703769,-25,-5,"c(22017, 22018, 22176, 22177, 22336)",20,10,16,2,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,2,49649.5487703769,-25,-5,"c(22017, 22018, 22176, 22177, 22336)",20,10,16,3,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,2,49649.5487703769,-25,-5,"c(22017, 22018, 22176, 22177, 22336)",20,10,16,4,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,3,62061.9359629711,-50,-25,"c(22017, 22018, 22176, 22177, 22336)",16,2,20,5,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,3,62061.9359629711,-50,-25,"c(22017, 22018, 22176, 22177, 22336)",16,2,20,6,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,3,62061.9359629711,-50,-25,"c(22017, 22018, 22176, 22177, 22336)",20,10,16,5,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,3,62061.9359629711,-50,-25,"c(22017, 22018, 22176, 22177, 22336)",20,10,16,6,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,4,124123.871925942,-100,-50,"c(22017, 22018, 22176, 22177, 22336)",16,2,20,7,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,4,124123.871925942,-100,-50,"c(22017, 22018, 22176, 22177, 22336)",16,2,20,8,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,4,124123.871925942,-100,-50,"c(22017, 22018, 22176, 22177, 22336)",16,2,20,9,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,4,124123.871925942,-100,-50,"c(22017, 22018, 22176, 22177, 22336)",16,2,20,10,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,4,124123.871925942,-100,-50,"c(22017, 22018, 22176, 22177, 22336)",20,10,16,7,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,4,124123.871925942,-100,-50,"c(22017, 22018, 22176, 22177, 22336)",20,10,16,8,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,4,124123.871925942,-100,-50,"c(22017, 22018, 22176, 22177, 22336)",20,10,16,9,NA,NA,NA,NA
263,0.211364295606371,0.977407353431937,4,124123.871925942,-100,-50,"c(22017, 22018, 22176, 22177, 22336)",20,10,16,10,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,1,31866.2557759036,-5,0,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",16,3,20,1,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,1,31866.2557759036,-5,0,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",20,11,16,1,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,2,127465.023103614,-25,-5,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",16,3,20,2,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,2,127465.023103614,-25,-5,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",16,3,20,3,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,2,127465.023103614,-25,-5,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",16,3,20,4,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,2,127465.023103614,-25,-5,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",20,11,16,2,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,2,127465.023103614,-25,-5,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",20,11,16,3,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,2,127465.023103614,-25,-5,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",20,11,16,4,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,3,159331.278879518,-50,-25,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",16,3,20,5,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,3,159331.278879518,-50,-25,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",16,3,20,6,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,3,159331.278879518,-50,-25,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",20,11,16,5,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,3,159331.278879518,-50,-25,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",20,11,16,6,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,4,318662.557759036,-100,-50,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",16,3,20,7,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,4,318662.557759036,-100,-50,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",16,3,20,8,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,4,318662.557759036,-100,-50,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",16,3,20,9,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,4,318662.557759036,-100,-50,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",16,3,20,10,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,4,318662.557759036,-100,-50,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",20,11,16,7,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,4,318662.557759036,-100,-50,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",20,11,16,8,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,4,318662.557759036,-100,-50,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",20,11,16,9,NA,NA,NA,NA
264,0.86695048465973,0.498394278807712,4,318662.557759036,-100,-50,"c(21865, 21866, 21867, 22021, 22022, 22023, 22024, 22178, 22179, 22180, 22336)",20,11,16,10,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,1,27485.7464166372,-5,0,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",12,3,20,1,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,1,27485.7464166372,-5,0,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",12,3,20,2,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,1,27485.7464166372,-5,0,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",20,12,12,1,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,2,109942.985666549,-25,-5,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",12,3,20,3,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,2,109942.985666549,-25,-5,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",12,3,20,4,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,2,109942.985666549,-25,-5,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",12,3,20,5,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,2,109942.985666549,-25,-5,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",12,3,20,6,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,2,109942.985666549,-25,-5,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",20,12,12,2,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,2,109942.985666549,-25,-5,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",20,12,12,3,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,2,109942.985666549,-25,-5,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",20,12,12,4,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,3,137428.732083186,-50,-25,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",12,3,20,7,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,3,137428.732083186,-50,-25,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",12,3,20,8,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,3,137428.732083186,-50,-25,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",12,3,20,9,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,3,137428.732083186,-50,-25,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",12,3,20,10,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,3,137428.732083186,-50,-25,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",20,12,12,5,NA,NA,NA,NA
265,0.970539278264002,0.240942958699338,3,137428.732083186,-50,-25,"c(21866, 21867, 21868, 21869, 21870, 22030, 22031, 22032, 22033)",20,12,12,6,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,1,27970.6782172544,-5,0,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",12,4,20,1,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,1,27970.6782172544,-5,0,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",12,4,20,2,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,1,27970.6782172544,-5,0,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",20,13,12,1,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,2,111882.712869018,-25,-5,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",12,4,20,3,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,2,111882.712869018,-25,-5,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",12,4,20,4,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,2,111882.712869018,-25,-5,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",12,4,20,5,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,2,111882.712869018,-25,-5,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",12,4,20,6,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,2,111882.712869018,-25,-5,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",20,13,12,2,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,2,111882.712869018,-25,-5,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",20,13,12,3,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,2,111882.712869018,-25,-5,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",20,13,12,4,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,3,139853.391086272,-50,-25,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",12,4,20,7,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,3,139853.391086272,-50,-25,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",12,4,20,8,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,3,139853.391086272,-50,-25,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",12,4,20,9,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,3,139853.391086272,-50,-25,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",12,4,20,10,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,3,139853.391086272,-50,-25,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",20,13,12,5,NA,NA,NA,NA
266,0.915627366416616,0.402028016273707,3,139853.391086272,-50,-25,"c(21720, 21721, 21722, 21876, 21877, 21878, 21879, 22032, 22033, 22034)",20,13,12,6,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,1,12087.6575020809,-5,0,"c(21721, 21722, 21881, 22040)",12,5,20,1,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,1,12087.6575020809,-5,0,"c(21721, 21722, 21881, 22040)",12,5,20,2,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,1,12087.6575020809,-5,0,"c(21721, 21722, 21881, 22040)",20,14,12,1,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,2,48350.6300083235,-25,-5,"c(21721, 21722, 21881, 22040)",12,5,20,3,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,2,48350.6300083235,-25,-5,"c(21721, 21722, 21881, 22040)",12,5,20,4,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,2,48350.6300083235,-25,-5,"c(21721, 21722, 21881, 22040)",12,5,20,5,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,2,48350.6300083235,-25,-5,"c(21721, 21722, 21881, 22040)",12,5,20,6,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,2,48350.6300083235,-25,-5,"c(21721, 21722, 21881, 22040)",20,14,12,2,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,2,48350.6300083235,-25,-5,"c(21721, 21722, 21881, 22040)",20,14,12,3,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,2,48350.6300083235,-25,-5,"c(21721, 21722, 21881, 22040)",20,14,12,4,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,3,60438.2875104043,-50,-25,"c(21721, 21722, 21881, 22040)",12,5,20,7,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,3,60438.2875104043,-50,-25,"c(21721, 21722, 21881, 22040)",12,5,20,8,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,3,60438.2875104043,-50,-25,"c(21721, 21722, 21881, 22040)",12,5,20,9,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,3,60438.2875104043,-50,-25,"c(21721, 21722, 21881, 22040)",12,5,20,10,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,3,60438.2875104043,-50,-25,"c(21721, 21722, 21881, 22040)",20,14,12,5,NA,NA,NA,NA
267,0.123583573747221,0.992334167657178,3,60438.2875104043,-50,-25,"c(21721, 21722, 21881, 22040)",20,14,12,6,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,1,27533.200218804,-5,0,"22040:22048",12,6,20,1,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,1,27533.200218804,-5,0,"22040:22048",12,6,20,2,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,1,27533.200218804,-5,0,"22040:22048",20,15,12,1,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,2,110132.800875216,-25,-5,"22040:22048",12,6,20,3,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,2,110132.800875216,-25,-5,"22040:22048",12,6,20,4,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,2,110132.800875216,-25,-5,"22040:22048",12,6,20,5,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,2,110132.800875216,-25,-5,"22040:22048",12,6,20,6,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,2,110132.800875216,-25,-5,"22040:22048",20,15,12,2,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,2,110132.800875216,-25,-5,"22040:22048",20,15,12,3,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,2,110132.800875216,-25,-5,"22040:22048",20,15,12,4,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,3,137666.00109402,-50,-25,"22040:22048",12,6,20,7,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,3,137666.00109402,-50,-25,"22040:22048",12,6,20,8,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,3,137666.00109402,-50,-25,"22040:22048",12,6,20,9,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,3,137666.00109402,-50,-25,"22040:22048",12,6,20,10,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,3,137666.00109402,-50,-25,"22040:22048",20,15,12,5,NA,NA,NA,NA
268,0.997684725118518,0.0680087440347765,3,137666.00109402,-50,-25,"22040:22048",20,15,12,6,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,1,23320.2518101063,-5,0,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",20,16,21,1,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,1,23320.2518101063,-5,0,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",21,10,20,1,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,1,23320.2518101063,-5,0,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",21,10,20,2,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,1,23320.2518101063,-5,0,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",21,10,20,3,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,2,93281.0072404252,-25,-5,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",20,16,21,2,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,2,93281.0072404252,-25,-5,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",20,16,21,3,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,2,93281.0072404252,-25,-5,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",20,16,21,4,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,2,93281.0072404252,-25,-5,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",21,10,20,4,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,2,93281.0072404252,-25,-5,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",21,10,20,5,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,2,93281.0072404252,-25,-5,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",21,10,20,6,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,2,93281.0072404252,-25,-5,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",21,10,20,7,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,2,93281.0072404252,-25,-5,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",21,10,20,8,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,2,93281.0072404252,-25,-5,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",21,10,20,9,NA,NA,NA,NA
269,0.154027081458049,0.98806662638585,2,93281.0072404252,-25,-5,"c(21410, 21411, 21569, 21570, 21729, 21888, 21889, 22047, 22048)",21,10,20,10,NA,NA,NA,NA
270,0.579289281130554,0.815122033052258,1,49682.5187379349,-5,0,"c(20131, 20290, 20291, 20450, 20451, 20610, 20611, 20770, 20771, 20930, 20931, 21090, 21091, 21250, 21251, 21410, 21411)",20,17,21,1,NA,NA,NA,NA
270,0.579289281130554,0.815122033052258,1,49682.5187379349,-5,0,"c(20131, 20290, 20291, 20450, 20451, 20610, 20611, 20770, 20771, 20930, 20931, 21090, 21091, 21250, 21251, 21410, 21411)",21,11,20,1,NA,NA,NA,NA
270,0.579289281130554,0.815122033052258,1,49682.5187379349,-5,0,"c(20131, 20290, 20291, 20450, 20451, 20610, 20611, 20770, 20771, 20930, 20931, 21090, 21091, 21250, 21251, 21410, 21411)",21,11,20,2,NA,NA,NA,NA
270,0.579289281130554,0.815122033052258,1,49682.5187379349,-5,0,"c(20131, 20290, 20291, 20450, 20451, 20610, 20611, 20770, 20771, 20930, 20931, 21090, 21091, 21250, 21251, 21410, 21411)",21,11,20,3,NA,NA,NA,NA
270,0.579289281130554,0.815122033052258,2,198730.07495174,-25,-5,"c(20131, 20290, 20291, 20450, 20451, 20610, 20611, 20770, 20771, 20930, 20931, 21090, 21091, 21250, 21251, 21410, 21411)",20,17,21,2,NA,NA,NA,NA
270,0.579289281130554,0.815122033052258,2,198730.07495174,-25,-5,"c(20131, 20290, 20291, 20450, 20451, 20610, 20611, 20770, 20771, 20930, 20931, 21090, 21091, 21250, 21251, 21410, 21411)",20,17,21,3,NA,NA,NA,NA
270,0.579289281130554,0.815122033052258,2,198730.07495174,-25,-5,"c(20131, 20290, 20291, 20450, 20451, 20610, 20611, 20770, 20771, 20930, 20931, 21090, 21091, 21250, 21251, 21410, 21411)",20,17,21,4,NA,NA,NA,NA
270,0.579289281130554,0.815122033052258,2,198730.07495174,-25,-5,"c(20131, 20290, 20291, 20450, 20451, 20610, 20611, 20770, 20771, 20930, 20931, 21090, 21091, 21250, 21251, 21410, 21411)",21,11,20,4,NA,NA,NA,NA
270,0.579289281130554,0.815122033052258,2,198730.07495174,-25,-5,"c(20131, 20290, 20291, 20450, 20451, 20610, 20611, 20770, 20771, 20930, 20931, 21090, 21091, 21250, 21251, 21410, 21411)",21,11,20,5,NA,NA,NA,NA
270,0.579289281130554,0.815122033052258,2,198730.07495174,-25,-5,"c(20131, 20290, 20291, 20450, 20451, 20610, 20611, 20770, 20771, 20930, 20931, 21090, 21091, 21250, 21251, 21410, 21411)",21,11,20,6,NA,NA,NA,NA
